Index	Phase	X	Y	Euler1	Euler2	Euler3	MAD	BC	BS	Bands	Error	ReliabilityIndex	
64079	1	196.8	90	356.68	20.950	32.860	0.5796	105	0	8	0	0.0000	
64080	1	197.4	90	344.41	15.912	73.475	0.6182	96	0	8	0	0.0000	
64081	1	198	90	343.98	15.942	74.257	0.5654	96	0	8	0	0.0000	
64082	1	198.6	90	344.26	15.960	73.977	0.4802	105	0	8	0	0.0000	
64083	1	199.2	90	344.40	15.775	73.590	0.4815	104	0	8	0	0.0000	
64084	1	199.8	90	344.47	15.691	73.413	0.6471	92	0	8	0	0.0000	
64085	1	200.4	90	343.66	15.597	74.623	0.7097	97	0	8	0	0.0000	
64086	1	201	90	344.13	15.762	73.896	0.6386	93	0	8	0	0.0000	
64087	1	201.6	90	344.87	15.678	73.439	0.4969	107	0	8	0	0.0000	
64088	1	202.2	90	346.47	15.752	71.659	0.4989	105	0	8	0	0.0000	
64089	1	202.8	90	347.20	15.497	70.696	0.5140	110	0	8	0	0.0000	
64090	1	203.4	90	348.17	15.620	69.905	0.3622	99	0	8	0	0.0000	
64091	1	204	90	347.58	15.620	70.337	0.3410	107	0	8	0	0.0000	
64092	1	204.6	90	348.26	15.799	69.648	0.5002	107	0	8	0	0.0000	
64093	1	205.2	90	348.06	15.785	69.869	0.6478	106	0	8	0	0.0000	
64094	0	205.8	90	0.0000	0.0000	0.0000	0.0000	59	0	0	3	1.0000	
64095	0	206.4	90	0.0000	0.0000	0.0000	0.0000	61	0	0	3	1.0000	
64096	1	207	90	357.50	47.925	37.842	0.3722	109	0	8	0	0.0000	
64097	1	207.6	90	357.53	47.943	37.812	0.3317	103	0	8	0	0.0000	
64098	1	208.2	90	357.69	47.613	37.655	0.2666	98	0	8	0	0.0000	
64099	1	208.8	90	357.73	47.614	37.674	0.5604	101	0	8	0	0.0000	
64100	1	209.4	90	357.60	47.493	37.769	0.4636	105	0	8	0	0.0000	
64101	1	210	90	357.74	47.571	37.535	0.6063	89	0	8	0	0.0000	
64102	1	210.6	90	129.68	41.449	49.882	0.7784	95	0	8	0	0.0000	
64103	1	211.2	90	129.53	41.508	49.905	0.6997	103	0	8	0	0.0000	
64104	1	211.8	90	129.43	41.674	49.842	0.4721	100	0	8	0	0.0000	
64105	1	212.4	90	129.60	41.357	49.978	0.3763	96	0	8	0	0.0000	
64106	1	213	90	129.26	41.473	50.181	0.3872	105	0	8	0	0.0000	
64107	1	213.6	90	129.77	41.202	49.728	0.4526	106	0	8	0	0.0000	
64108	1	214.2	90	129.39	41.241	49.813	0.5003	104	0	8	0	0.0000	
64109	1	214.8	90	359.43	48.375	36.768	0.6556	101	0	8	0	0.0000	
64110	1	215.4	90	359.67	48.195	36.609	0.9153	94	0	8	0	0.0000	
64111	1	216	90	126.17	42.404	50.490	0.8208	72	0	8	0	0.0000	
64112	1	216.6	90	126.15	42.396	50.540	0.9458	93	0	8	0	0.0000	
64113	1	217.2	90	126.01	42.187	50.753	0.7596	103	0	8	0	0.0000	
64114	1	217.8	90	126.80	42.327	50.714	0.7970	88	0	8	0	0.0000	
64115	1	218.4	90	128.43	43.396	51.418	0.7047	89	0	8	0	0.0000	
64116	1	219	90	128.78	43.145	51.375	0.5705	88	0	8	0	0.0000	
64117	1	219.6	90	128.90	42.886	51.295	0.5965	86	0	8	0	0.0000	
64118	1	220.2	90	128.54	42.831	51.584	0.5835	94	0	8	0	0.0000	
64119	1	220.8	90	128.17	42.391	51.590	0.6615	104	0	8	0	0.0000	
64120	1	221.4	90	128.64	42.407	51.074	0.4282	106	0	8	0	0.0000	
64121	1	222	90	128.69	42.560	51.050	0.4638	98	0	8	0	0.0000	
64122	0	222.6	90	0.0000	0.0000	0.0000	0.0000	78	0	0	3	1.0000	
64123	1	223.2	90	359.11	48.177	37.776	0.5252	101	0	8	0	0.0000	
64124	1	223.8	90	359.19	48.308	37.527	0.5941	105	0	8	0	0.0000	
64125	1	224.4	90	359.44	48.539	37.034	0.7487	107	0	8	0	0.0000	
64126	1	225	90	359.51	48.062	37.162	0.7293	105	0	8	0	0.0000	
64127	1	225.6	90	359.60	47.688	37.455	0.4993	98	0	8	0	0.0000	
64128	0	226.2	90	0.0000	0.0000	0.0000	0.0000	92	0	0	3	1.0000	
64129	1	226.8	90	359.88	47.714	37.026	0.7165	105	0	8	0	0.0000	
64130	1	227.4	90	0.5347	47.971	35.989	0.5768	110	0	8	0	0.0000	
64131	1	228	90	0.3453	48.022	35.983	0.6103	107	0	8	0	0.0000	
64132	1	228.6	90	0.3449	48.046	36.010	0.5738	101	0	8	0	0.0000	
64133	1	229.2	90	0.1118	47.861	36.655	0.6036	102	0	8	0	0.0000	
64134	1	229.8	90	0.4595	48.191	35.638	0.5225	101	0	8	0	0.0000	
64135	1	230.4	90	0.4838	47.711	36.181	0.6585	98	0	8	0	0.0000	
64136	1	231	90	0.3523	47.777	36.547	0.6223	112	0	8	0	0.0000	
64137	1	231.6	90	0.3351	47.818	36.497	0.6093	102	0	8	0	0.0000	
64138	1	232.2	90	0.2732	47.635	36.406	0.7517	103	0	8	0	0.0000	
64139	0	232.8	90	0.0000	0.0000	0.0000	0.0000	33	0	0	3	1.0000	
64140	2	233.4	90	273.16	18.880	25.823	0.3725	76	0	8	0	0.0000	
64141	1	234	90	0.2964	48.150	36.448	0.5382	99	0	8	0	0.0000	
64142	1	234.6	90	359.80	48.383	37.092	0.4798	105	0	8	0	0.0000	
64143	1	235.2	90	0.3415	48.381	36.118	0.5750	103	0	8	0	0.0000	
64144	1	235.8	90	0.4692	48.500	35.943	0.5198	101	0	8	0	0.0000	
64145	1	236.4	90	0.0170	48.292	36.750	0.5590	111	0	8	0	0.0000	
64146	0	237	90	0.0000	0.0000	0.0000	0.0000	51	0	0	3	1.0000	
64147	1	237.6	90	335.85	23.098	37.782	0.6651	64	0	8	0	0.0000	
64148	1	238.2	90	335.02	23.127	38.806	0.7199	114	0	8	0	0.0000	
64149	1	238.8	90	335.51	22.903	38.069	0.4429	112	0	8	0	0.0000	
64150	1	239.4	90	335.74	23.021	37.883	0.4270	127	0	8	0	0.0000	
64151	1	240	90	335.04	22.975	38.759	0.6261	125	0	8	0	0.0000	
64152	1	240.6	90	334.97	22.966	38.791	0.8092	119	0	8	0	0.0000	
64153	1	241.2	90	336.24	22.682	37.330	0.7892	113	0	8	0	0.0000	
64154	1	241.8	90	335.56	22.938	38.058	0.6424	117	0	8	0	0.0000	
64155	1	242.4	90	335.96	22.960	37.573	0.5914	106	0	8	0	0.0000	
64156	0	243	90	0.0000	0.0000	0.0000	0.0000	66	0	0	3	1.0000	
64157	1	243.6	90	270.47	4.8241	39.503	0.5726	75	0	8	0	0.0000	
64158	1	244.2	90	271.64	5.1311	38.735	0.7615	96	0	8	0	0.0000	
64159	1	244.8	90	273.48	5.2322	36.886	0.4595	101	0	8	0	0.0000	
64160	1	245.4	90	273.58	5.2326	36.758	0.8106	91	0	8	0	0.0000	
64161	1	246	90	269.49	5.3318	41.171	0.5632	86	0	8	0	0.0000	
64162	1	246.6	90	274.07	5.5501	36.510	0.6764	58	0	8	0	0.0000	
64163	1	247.2	90	268.64	5.2314	42.032	0.9327	61	0	8	0	0.0000	
64164	1	247.8	90	266.33	4.9621	44.028	0.6325	68	0	8	0	0.0000	
64165	1	248.4	90	273.57	5.2425	36.773	0.4594	95	0	8	0	0.0000	
64166	1	249	90	272.98	5.5065	37.701	0.8215	92	0	8	0	0.0000	
64167	1	249.6	90	272.61	5.6848	38.035	0.5440	96	0	8	0	0.0000	
64168	1	250.2	90	274.30	5.4942	36.159	0.4942	106	0	8	0	0.0000	
64169	1	250.8	90	273.95	5.3003	36.383	0.6192	106	0	8	0	0.0000	
64170	1	251.4	90	273.53	5.2640	36.759	0.6473	102	0	8	0	0.0000	
64171	1	252	90	273.35	5.3057	36.857	0.4444	96	0	8	0	0.0000	
64172	1	252.6	90	273.37	5.2674	36.959	0.4179	87	0	8	0	0.0000	
64173	0	253.2	90	0.0000	0.0000	0.0000	0.0000	89	0	0	3	1.0000	
64174	0	253.8	90	0.0000	0.0000	0.0000	0.0000	54	0	0	3	1.0000	
64175	1	254.4	90	302.48	37.069	57.573	0.3966	105	0	8	0	0.0000	
64176	1	0	90.6	233.73	20.737	25.252	0.5442	97	0	8	0	0.0000	
64177	1	0.6	90.6	234.86	20.939	24.474	0.7408	89	0	8	0	0.0000	
64178	1	1.2	90.6	233.83	20.540	25.283	0.5323	91	0	8	0	0.0000	
64179	1	1.8	90.6	233.98	20.867	25.394	0.5553	91	0	8	0	0.0000	
64180	1	2.4	90.6	233.57	20.252	25.602	0.4808	94	0	8	0	0.0000	
64181	1	3	90.6	233.99	20.397	25.178	0.5269	103	0	8	0	0.0000	
64182	1	3.6	90.6	233.57	20.254	25.475	0.6560	99	0	8	0	0.0000	
64183	1	4.2	90.6	233.62	20.391	25.636	0.5359	100	0	8	0	0.0000	
64184	1	4.8	90.6	233.48	20.186	25.659	0.5970	95	0	8	0	0.0000	
64185	1	5.4	90.6	232.21	20.057	26.661	0.7753	98	0	8	0	0.0000	
64186	0	6	90.6	0.0000	0.0000	0.0000	0.0000	53	0	0	3	1.0000	
64187	1	6.6	90.6	232.65	20.137	26.628	0.5773	57	0	8	0	0.0000	
64188	0	7.2	90.6	0.0000	0.0000	0.0000	0.0000	22	0	0	3	1.0000	
64189	0	7.8	90.6	0.0000	0.0000	0.0000	0.0000	4	0	0	3	1.0000	
64190	0	8.4	90.6	0.0000	0.0000	0.0000	0.0000	10	0	0	3	1.0000	
64191	1	9	90.6	307.98	19.437	12.120	0.7550	119	0	8	0	0.0000	
64192	1	9.6	90.6	308.64	19.425	11.771	0.5577	109	0	8	0	0.0000	
64193	1	10.2	90.6	308.14	19.535	12.383	0.5098	119	0	8	0	0.0000	
64194	1	10.8	90.6	308.24	19.553	12.196	0.7504	115	0	8	0	0.0000	
64195	1	11.4	90.6	308.16	19.249	12.302	0.6298	104	0	8	0	0.0000	
64196	1	12	90.6	308.23	19.860	12.957	0.7944	52	0	8	0	0.0000	
64197	1	12.6	90.6	61.175	51.580	49.641	0.6195	60	0	8	0	0.0000	
64198	0	13.2	90.6	0.0000	0.0000	0.0000	0.0000	71	0	0	3	1.0000	
64199	1	13.8	90.6	58.596	51.127	49.494	0.6164	78	0	8	0	0.0000	
64200	1	14.4	90.6	58.811	50.717	49.868	0.7155	67	0	8	0	0.0000	
64201	0	15	90.6	0.0000	0.0000	0.0000	0.0000	66	0	0	3	1.0000	
64202	0	15.6	90.6	0.0000	0.0000	0.0000	0.0000	70	0	0	3	1.0000	
64203	1	16.2	90.6	59.294	50.228	49.829	0.8302	52	0	8	0	0.0000	
64204	0	16.8	90.6	0.0000	0.0000	0.0000	0.0000	63	0	0	3	1.0000	
64205	1	17.4	90.6	58.894	50.928	50.381	0.3198	82	0	8	0	0.0000	
64206	1	18	90.6	60.048	50.785	50.800	0.4869	86	0	8	0	0.0000	
64207	1	18.6	90.6	9.7269	36.228	47.939	1.0904	86	0	8	0	0.0000	
64208	0	19.2	90.6	0.0000	0.0000	0.0000	0.0000	105	0	0	3	1.0000	
64209	1	19.8	90.6	10.605	36.487	46.848	0.8107	102	0	8	0	0.0000	
64210	0	20.4	90.6	0.0000	0.0000	0.0000	0.0000	95	0	0	3	1.0000	
64211	1	21	90.6	10.667	36.324	46.720	0.7681	102	0	8	0	0.0000	
64212	0	21.6	90.6	0.0000	0.0000	0.0000	0.0000	59	0	0	3	1.0000	
64213	0	22.2	90.6	0.0000	0.0000	0.0000	0.0000	98	0	0	3	1.0000	
64214	1	22.8	90.6	12.563	36.450	44.647	0.8063	100	0	8	0	0.0000	
64215	0	23.4	90.6	0.0000	0.0000	0.0000	0.0000	95	0	0	3	1.0000	
64216	0	24	90.6	0.0000	0.0000	0.0000	0.0000	93	0	0	3	1.0000	
64217	0	24.6	90.6	0.0000	0.0000	0.0000	0.0000	109	0	0	3	1.0000	
64218	1	25.2	90.6	12.502	35.284	44.618	0.4599	93	0	8	0	0.0000	
64219	1	25.8	90.6	12.367	35.251	44.696	0.4258	93	0	8	0	0.0000	
64220	0	26.4	90.6	0.0000	0.0000	0.0000	0.0000	93	0	0	3	1.0000	
64221	1	27	90.6	12.323	35.193	44.696	0.4908	93	0	8	0	0.0000	
64222	1	27.6	90.6	12.688	35.165	44.303	0.5352	96	0	8	0	0.0000	
64223	1	28.2	90.6	12.927	35.591	43.290	0.7625	103	0	8	0	0.0000	
64224	1	28.8	90.6	13.815	35.469	42.853	0.8585	112	0	8	0	0.0000	
64225	1	29.4	90.6	13.499	35.784	42.729	0.8562	106	0	8	0	0.0000	
64226	0	30	90.6	0.0000	0.0000	0.0000	0.0000	109	0	0	3	1.0000	
64227	0	30.6	90.6	0.0000	0.0000	0.0000	0.0000	102	0	0	3	1.0000	
64228	0	31.2	90.6	0.0000	0.0000	0.0000	0.0000	82	0	0	3	1.0000	
64229	1	31.8	90.6	46.664	47.830	43.168	0.3772	84	0	8	0	0.0000	
64230	1	32.4	90.6	46.708	47.860	43.211	0.5798	89	0	8	0	0.0000	
64231	1	33	90.6	46.661	47.757	43.162	0.4241	93	0	8	0	0.0000	
64232	1	33.6	90.6	46.759	47.761	43.098	0.4356	99	0	8	0	0.0000	
64233	1	34.2	90.6	46.941	47.839	42.830	0.4123	98	0	8	0	0.0000	
64234	1	34.8	90.6	46.951	47.718	42.838	0.5586	99	0	8	0	0.0000	
64235	1	35.4	90.6	4.4088	18.346	61.749	0.8035	91	0	8	0	0.0000	
64236	1	36	90.6	3.5802	18.174	62.427	0.5062	102	0	8	0	0.0000	
64237	1	36.6	90.6	4.5185	18.106	61.936	0.6494	107	0	8	0	0.0000	
64238	1	37.2	90.6	3.8187	18.201	62.527	0.4781	115	0	8	0	0.0000	
64239	1	37.8	90.6	3.4357	18.213	62.513	0.6171	122	0	8	0	0.0000	
64240	1	38.4	90.6	3.8825	18.198	62.457	0.4781	114	0	8	0	0.0000	
64241	1	39	90.6	4.0531	18.073	62.055	0.5898	113	0	8	0	0.0000	
64242	1	39.6	90.6	4.5802	18.111	61.521	0.5498	109	0	8	0	0.0000	
64243	1	40.2	90.6	3.2085	18.275	62.713	0.7368	106	0	8	0	0.0000	
64244	0	40.8	90.6	0.0000	0.0000	0.0000	0.0000	94	0	0	3	1.0000	
64245	0	41.4	90.6	0.0000	0.0000	0.0000	0.0000	36	0	0	3	1.0000	
64246	1	42	90.6	336.00	52.409	41.278	0.9399	60	0	8	0	0.0000	
64247	1	42.6	90.6	335.97	52.766	42.077	0.6094	90	0	8	0	0.0000	
64248	0	43.2	90.6	0.0000	0.0000	0.0000	0.0000	98	0	0	3	1.0000	
64249	1	43.8	90.6	335.65	52.482	42.339	0.5216	86	0	8	0	0.0000	
64250	0	44.4	90.6	0.0000	0.0000	0.0000	0.0000	56	0	0	3	1.0000	
64251	1	45	90.6	11.695	18.588	31.970	0.4110	100	0	8	0	0.0000	
64252	1	45.6	90.6	12.351	18.935	31.031	0.8681	89	0	8	0	0.0000	
64253	1	46.2	90.6	4.8559	32.587	50.733	0.4568	101	0	8	0	0.0000	
64254	1	46.8	90.6	4.7115	32.317	51.261	0.6974	81	0	8	0	0.0000	
64255	1	47.4	90.6	4.7426	32.265	51.126	0.5154	91	0	8	0	0.0000	
64256	1	48	90.6	4.6926	32.460	50.928	0.4796	97	0	8	0	0.0000	
64257	1	48.6	90.6	4.7354	32.366	51.011	0.6225	96	0	8	0	0.0000	
64258	1	49.2	90.6	4.8338	32.346	50.657	0.5991	100	0	8	0	0.0000	
64259	1	49.8	90.6	4.2814	32.095	51.408	0.7444	75	0	8	0	0.0000	
64260	0	50.4	90.6	0.0000	0.0000	0.0000	0.0000	63	0	0	3	1.0000	
64261	1	51	90.6	183.34	34.392	47.122	0.8903	97	0	8	0	0.0000	
64262	1	51.6	90.6	182.27	34.368	47.864	0.6601	105	0	8	0	0.0000	
64263	1	52.2	90.6	183.34	34.460	47.161	0.9012	109	0	8	0	0.0000	
64264	1	52.8	90.6	182.31	34.434	47.878	0.6406	102	0	8	0	0.0000	
64265	1	53.4	90.6	182.14	34.335	48.099	0.8251	105	0	8	0	0.0000	
64266	1	54	90.6	182.34	34.573	48.032	0.6003	113	0	8	0	0.0000	
64267	1	54.6	90.6	182.29	34.400	47.881	0.7800	108	0	8	0	0.0000	
64268	1	55.2	90.6	182.29	34.474	47.921	0.8062	103	0	8	0	0.0000	
64269	1	55.8	90.6	182.30	34.519	47.923	0.8091	105	0	8	0	0.0000	
64270	1	56.4	90.6	182.99	34.537	47.401	0.8912	112	0	8	0	0.0000	
64271	1	57	90.6	183.14	34.493	47.237	0.8781	108	0	8	0	0.0000	
64272	1	57.6	90.6	183.67	34.536	46.862	0.7138	108	0	8	0	0.0000	
64273	1	58.2	90.6	182.18	34.258	48.063	0.8069	107	0	8	0	0.0000	
64274	1	58.8	90.6	182.16	34.309	48.113	0.6688	107	0	8	0	0.0000	
64275	1	59.4	90.6	182.27	34.412	47.907	0.6413	105	0	8	0	0.0000	
64276	0	60	90.6	0.0000	0.0000	0.0000	0.0000	86	0	0	3	1.0000	
64277	1	60.6	90.6	135.12	13.650	62.773	0.6095	101	0	8	0	0.0000	
64278	1	61.2	90.6	137.62	13.269	60.964	0.7432	110	0	8	0	0.0000	
64279	1	61.8	90.6	138.04	13.081	60.297	0.6430	106	0	8	0	0.0000	
64280	1	62.4	90.6	137.87	13.020	60.562	0.7498	118	0	8	0	0.0000	
64281	1	63	90.6	135.93	13.618	61.880	0.4769	99	0	8	0	0.0000	
64282	1	63.6	90.6	138.36	13.220	60.212	0.7143	107	0	8	0	0.0000	
64283	1	64.2	90.6	138.10	13.146	60.414	0.7731	110	0	8	0	0.0000	
64284	1	64.8	90.6	139.16	12.773	59.450	0.6874	105	0	8	0	0.0000	
64285	1	65.4	90.6	138.43	13.197	60.203	0.7070	107	0	8	0	0.0000	
64286	1	66	90.6	135.76	13.944	62.157	0.6277	102	0	8	0	0.0000	
64287	1	66.6	90.6	136.11	13.851	61.916	0.6632	97	0	8	0	0.0000	
64288	1	67.2	90.6	134.62	13.229	64.136	0.6363	94	0	8	0	0.0000	
64289	1	67.8	90.6	135.80	12.668	62.626	0.6653	106	0	8	0	0.0000	
64290	1	68.4	90.6	137.96	12.648	60.210	0.6082	61	0	8	0	0.0000	
64291	1	69	90.6	359.75	45.005	39.986	0.5395	96	0	8	0	0.0000	
64292	1	69.6	90.6	359.72	44.784	40.147	0.4533	108	0	8	0	0.0000	
64293	1	70.2	90.6	359.77	44.781	40.075	0.4015	108	0	8	0	0.0000	
64294	1	70.8	90.6	359.93	44.665	40.005	0.4296	110	0	8	0	0.0000	
64295	1	71.4	90.6	359.57	44.498	40.298	0.4729	107	0	8	0	0.0000	
64296	1	72	90.6	359.67	44.666	40.232	0.4239	102	0	8	0	0.0000	
64297	1	72.6	90.6	0.1565	44.893	39.849	0.6194	110	0	8	0	0.0000	
64298	0	73.2	90.6	0.0000	0.0000	0.0000	0.0000	58	0	0	3	1.0000	
64299	1	73.8	90.6	1.9677	45.334	46.731	0.7663	94	0	8	0	0.0000	
64300	1	74.4	90.6	1.9949	45.159	47.208	0.6903	98	0	8	0	0.0000	
64301	1	75	90.6	142.48	50.447	47.978	0.6436	81	0	8	0	0.0000	
64302	1	75.6	90.6	142.63	50.634	47.799	0.6762	119	0	8	0	0.0000	
64303	1	76.2	90.6	142.36	50.795	47.646	0.7982	119	0	8	0	0.0000	
64304	1	76.8	90.6	142.81	50.817	47.312	0.7052	121	0	8	0	0.0000	
64305	1	77.4	90.6	142.05	51.570	48.122	0.5627	112	0	8	0	0.0000	
64306	1	78	90.6	142.03	51.686	48.069	0.6221	117	0	8	0	0.0000	
64307	1	78.6	90.6	142.03	51.539	48.271	0.6032	125	0	8	0	0.0000	
64308	1	79.2	90.6	142.04	51.689	48.028	0.6074	120	0	8	0	0.0000	
64309	1	79.8	90.6	141.97	51.592	48.256	0.5761	120	0	8	0	0.0000	
64310	1	80.4	90.6	142.12	51.482	48.401	0.5535	127	0	8	0	0.0000	
64311	0	81	90.6	0.0000	0.0000	0.0000	0.0000	70	0	0	3	1.0000	
64312	1	81.6	90.6	37.831	34.211	43.514	0.6294	96	0	8	0	0.0000	
64313	1	82.2	90.6	37.999	34.258	42.885	0.5508	100	0	8	0	0.0000	
64314	1	82.8	90.6	37.457	34.104	43.752	0.5095	106	0	8	0	0.0000	
64315	1	83.4	90.6	38.270	34.145	42.379	0.9360	82	0	8	0	0.0000	
64316	2	84	90.6	123.73	34.137	10.461	0.6398	94	0	8	0	0.0000	
64317	2	84.6	90.6	123.57	34.164	10.637	0.6629	99	0	8	0	0.0000	
64318	2	85.2	90.6	123.11	33.908	11.005	0.7058	98	0	8	0	0.0000	
64319	2	85.8	90.6	122.67	33.963	11.258	0.7350	73	0	8	0	0.0000	
64320	0	86.4	90.6	0.0000	0.0000	0.0000	0.0000	71	0	0	3	1.0000	
64321	1	87	90.6	38.746	34.336	42.032	0.6620	110	0	8	0	0.0000	
64322	1	87.6	90.6	38.525	34.169	42.316	0.7125	106	0	8	0	0.0000	
64323	1	88.2	90.6	38.148	34.178	42.876	0.6886	106	0	8	0	0.0000	
64324	1	88.8	90.6	38.591	34.339	42.203	0.6936	98	0	8	0	0.0000	
64325	1	89.4	90.6	38.245	34.217	43.002	0.4311	101	0	8	0	0.0000	
64326	1	90	90.6	38.246	34.217	43.001	0.4312	101	0	8	0	0.0000	
64327	1	90.6	90.6	38.281	34.362	42.598	0.7044	106	0	8	0	0.0000	
64328	1	91.2	90.6	38.164	34.109	43.166	0.5516	109	0	8	0	0.0000	
64329	1	91.8	90.6	38.056	33.950	43.116	0.5833	106	0	8	0	0.0000	
64330	1	92.4	90.6	38.077	34.305	42.548	0.8589	107	0	8	0	0.0000	
64331	1	93	90.6	126.97	6.1264	83.420	0.5177	102	0	8	0	0.0000	
64332	1	93.6	90.6	129.17	6.3005	80.695	0.4195	107	0	8	0	0.0000	
64333	1	94.2	90.6	128.23	6.3097	81.558	0.3028	104	0	8	0	0.0000	
64334	1	94.8	90.6	128.13	6.7172	81.783	0.6368	108	0	8	0	0.0000	
64335	0	95.4	90.6	0.0000	0.0000	0.0000	0.0000	90	0	0	3	1.0000	
64336	2	96	90.6	290.60	37.602	5.8353	0.8993	100	0	8	0	0.0000	
64337	0	96.6	90.6	0.0000	0.0000	0.0000	0.0000	0	0	0	3	1.0000	
64338	0	97.2	90.6	0.0000	0.0000	0.0000	0.0000	50	0	0	3	1.0000	
64339	0	97.8	90.6	0.0000	0.0000	0.0000	0.0000	32	0	0	3	1.0000	
64340	1	98.4	90.6	126.78	6.8162	82.967	1.1760	49	0	8	0	0.0000	
64341	1	99	90.6	126.54	6.6301	83.293	0.7383	93	0	8	0	0.0000	
64342	1	99.6	90.6	126.66	6.6919	83.194	0.5374	83	0	8	0	0.0000	
64343	1	100.2	90.6	128.45	6.7887	81.038	0.5109	117	0	8	0	0.0000	
64344	1	100.8	90.6	127.40	6.8320	82.106	0.5225	110	0	8	0	0.0000	
64345	0	101.4	90.6	0.0000	0.0000	0.0000	0.0000	67	0	0	3	1.0000	
64346	1	102	90.6	27.454	25.708	76.253	0.6753	84	0	8	0	0.0000	
64347	1	102.6	90.6	27.440	25.816	75.540	0.5992	106	0	8	0	0.0000	
64348	1	103.2	90.6	27.764	25.685	75.634	0.6091	106	0	8	0	0.0000	
64349	1	103.8	90.6	27.302	25.737	75.891	0.3779	103	0	8	0	0.0000	
64350	1	104.4	90.6	27.898	25.675	75.435	0.5910	105	0	8	0	0.0000	
64351	1	105	90.6	28.005	25.889	75.181	0.6290	102	0	8	0	0.0000	
64352	1	105.6	90.6	28.177	25.646	75.143	0.5993	102	0	8	0	0.0000	
64353	1	106.2	90.6	27.969	25.972	74.927	0.7799	100	0	8	0	0.0000	
64354	1	106.8	90.6	28.430	25.847	74.555	0.5623	105	0	8	0	0.0000	
64355	1	107.4	90.6	28.331	25.697	74.779	0.7959	102	0	8	0	0.0000	
64356	1	108	90.6	28.150	25.798	75.009	0.8464	105	0	8	0	0.0000	
64357	1	108.6	90.6	28.250	25.685	74.702	1.0045	104	0	8	0	0.0000	
64358	1	109.2	90.6	28.375	25.569	74.454	0.9609	108	0	8	0	0.0000	
64359	1	109.8	90.6	28.560	25.493	74.349	0.9798	103	0	8	0	0.0000	
64360	1	110.4	90.6	28.836	25.501	74.100	0.7778	102	0	8	0	0.0000	
64361	1	111	90.6	29.166	25.429	73.615	0.7834	107	0	8	0	0.0000	
64362	1	111.6	90.6	29.561	25.597	72.979	0.7998	111	0	8	0	0.0000	
64363	1	112.2	90.6	30.054	25.756	72.894	0.5514	114	0	8	0	0.0000	
64364	1	112.8	90.6	29.659	25.768	72.991	0.8810	110	0	8	0	0.0000	
64365	1	113.4	90.6	29.063	25.853	73.839	0.8044	103	0	8	0	0.0000	
64366	1	114	90.6	30.015	25.754	72.344	0.6314	102	0	8	0	0.0000	
64367	1	114.6	90.6	30.141	25.801	72.912	0.7411	108	0	8	0	0.0000	
64368	1	115.2	90.6	29.762	25.834	72.758	0.9408	107	0	8	0	0.0000	
64369	1	115.8	90.6	29.361	25.694	73.535	0.6677	104	0	8	0	0.0000	
64370	1	116.4	90.6	28.659	25.332	74.245	0.8038	102	0	8	0	0.0000	
64371	1	117	90.6	29.566	25.841	73.030	0.8600	115	0	8	0	0.0000	
64372	1	117.6	90.6	28.682	25.633	74.209	0.7740	105	0	8	0	0.0000	
64373	1	118.2	90.6	29.893	25.871	72.584	0.6265	109	0	8	0	0.0000	
64374	1	118.8	90.6	29.117	25.682	73.788	0.7940	101	0	8	0	0.0000	
64375	1	119.4	90.6	30.031	25.672	72.229	0.6318	101	0	8	0	0.0000	
64376	1	120	90.6	29.747	25.716	72.660	0.6210	111	0	8	0	0.0000	
64377	1	120.6	90.6	29.152	25.166	74.134	0.9264	107	0	8	0	0.0000	
64378	1	121.2	90.6	29.215	25.688	73.498	0.8721	109	0	8	0	0.0000	
64379	1	121.8	90.6	28.950	25.697	73.830	0.9842	107	0	8	0	0.0000	
64380	1	122.4	90.6	28.985	26.116	73.547	0.8352	111	0	8	0	0.0000	
64381	1	123	90.6	29.425	26.075	73.285	0.6588	103	0	8	0	0.0000	
64382	1	123.6	90.6	28.789	26.095	74.007	0.7590	102	0	8	0	0.0000	
64383	1	124.2	90.6	29.076	25.708	73.944	0.5379	106	0	8	0	0.0000	
64384	1	124.8	90.6	29.541	25.889	73.397	0.5812	101	0	8	0	0.0000	
64385	1	125.4	90.6	28.929	26.029	73.834	0.8188	96	0	8	0	0.0000	
64386	1	126	90.6	28.980	25.974	74.072	0.5689	104	0	8	0	0.0000	
64387	1	126.6	90.6	28.401	25.677	74.940	0.6663	104	0	8	0	0.0000	
64388	1	127.2	90.6	29.229	26.140	73.331	0.6721	106	0	8	0	0.0000	
64389	1	127.8	90.6	29.433	25.974	73.610	0.4262	104	0	8	0	0.0000	
64390	1	128.4	90.6	29.275	25.847	73.756	0.7906	104	0	8	0	0.0000	
64391	0	129	90.6	0.0000	0.0000	0.0000	0.0000	78	0	0	3	1.0000	
64392	1	129.6	90.6	32.794	31.068	36.016	0.4575	103	0	8	0	0.0000	
64393	1	130.2	90.6	32.935	30.996	36.159	0.6109	106	0	8	0	0.0000	
64394	1	130.8	90.6	32.822	31.082	36.004	0.2857	109	0	8	0	0.0000	
64395	1	131.4	90.6	33.033	31.041	36.095	0.4384	103	0	8	0	0.0000	
64396	1	132	90.6	33.141	31.112	35.978	0.4174	117	0	8	0	0.0000	
64397	1	132.6	90.6	33.117	31.042	36.031	0.5964	112	0	8	0	0.0000	
